Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07,Neighborhoods
M153289,200 Block Of San Carlos  Street,San Francisco,CA,94110,12/01/2015,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,9,Mission,"(37.759386918150575, -122.4199081315133)",POINT (-122.41991 37.759388),53,3,2,20,19,4,7,2,28859,,,2,,,53
M130556,600 Block Of France  Avenue,San Francisco,CA,94112,03/29/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,11,Excelsior,"(37.71755206441352, -122.43315462829229)",POINT (-122.43315 37.717552),90,9,1,7,5,7,6,9,28861,,,2,,,90
M152685,1000 Block Of Silver  Avenue,San Francisco,CA,94134,09/30/2015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Portola,"(37.72907110234239, -122.41568350076503)",POINT (-122.41568 37.729073),92,2,2,25,28,3,7,9,309,,,2,,,92
M130934,0 Block Of Guerrero  Street,San Francisco,CA,94103,05/17/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Mission,"(37.770306236471136, -122.42458823805019)",POINT (-122.42459 37.770306),27,1,5,20,19,2,5,8,28853,,,2,,,27
M220910,2100 Block Of Jones  Street,San Francisco,CA,94133,06/10/2022,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Russian Hill,"(37.80124696090742, -122.41608548681802)",POINT (-122.416084 37.801247),107,6,3,32,32,1,10,5,308,,,1,,,107
M142156,400 Block Of Nevada  Street,San Francisco,CA,94110,09/24/2014,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.73637495724904, -122.41167110825502)",POINT (-122.411674 37.736374),83,9,2,2,2,7,7,10,28859,,,1,,,83
M140451,300 Block Of Silver  Avenue,San Francisco,CA,94112,03/24/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,03/23/2017,11,Excelsior,"(37.72854436769008, -122.4299947253286)",POINT (-122.42999 37.728546),94,9,1,7,5,7,6,9,28861,,,2,,,94
M153147,4600 Block Of California  Street,San Francisco,CA,94118,11/13/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,"(37.784692076047925, -122.46722935330166)",POINT (-122.46723 37.78469),5,8,4,11,11,6,2,11,54,,,1,,,5
M121368,1100 Block Of Market  Street,San Francisco,CA,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,6,South of Market,"(37.77956997369328, -122.41359142040496)",POINT (-122.41359 37.77957),32,5,10,34,34,2,9,8,28853,7,1,2,1,3,32
M161837,2800 Block Of Pierce  Street,San Francisco,CA,94123,06/01/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/01/2021,2,Marina,"(37.79620582704933, -122.43868542353066)",POINT (-122.43868 37.796207),14,4,6,13,17,9,1,13,57,,,1,,,14
M220305,5200 Block Of Diamond Heights  Boulevard,San Francisco,CA,94131,02/28/2022,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,"(37.74443029905712, -122.43890666012946)",POINT (-122.4389 37.74443),57,9,5,22,22,7,5,2,63,,,1,,,57
M181095,200 Block Of Sagamore  Street,San Francisco,CA,94112,04/09/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.711380040234005, -122.46053436198835)",POINT (-122.46053 37.71138),81,10,1,24,24,8,6,9,28861,,,2,,,81
M163815,1500 Block Of Lake  Street,San Francisco,CA,94118,12/16/2016,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,1,Seacliff,"(37.78615487220799, -122.4760395302861)",POINT (-122.476036 37.786156),2,8,6,33,33,6,1,11,54,,,1,,,2
M200918,600 Block Of 08th  Street,San Francisco,CA,94103,06/26/2020,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.770679611611, -122.40465121220916)",POINT (-122.40465 37.77068),33,1,10,34,34,2,9,14,28853,,,2,,,33
M172471,400 Block Of Eddy  Street,San Francisco,CA,94109,10/05/2017,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78361971423206, -122.41506205873048)",POINT (-122.41506 37.78362),20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M211532,500 Block Of Fulton  Street,San Francisco,CA,94102,10/18/2021,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.778433248240106, -122.42581983429105)",POINT (-122.42582 37.778435),97,4,11,9,10,9,11,7,28852,,,1,,,97
M200908,1600 Block Of Market  Street,San Francisco,CA,94103,06/24/2020,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Mission,"(37.77273386842881, -122.42223693112624)",POINT (-122.42223 37.772736),32,1,10,20,19,2,9,8,28853,,,2,,,32
M120740,0 Block Of Canyon  Drive,San Francisco,CA,94112,04/25/2012,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,"(37.70903772746882, -122.4313392179113)",POINT (-122.431335 37.709038),58,9,1,7,5,7,6,9,28861,,,2,,,58
M210493,0 Block Of Minerva  Street,San Francisco,CA,94112,04/16/2021,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.71574484117511, -122.45479719282474)",POINT (-122.454796 37.715744),81,10,1,24,24,8,6,9,28861,,,2,,,81
M152109,500 Block Of 03rd  Street,San Francisco,CA,94107,08/11/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.78088134997519, -122.39529135286918)",POINT (-122.395294 37.78088),31,1,10,34,34,2,9,6,28856,,,2,,,32
M140679,300 Block Of Bartlett  Street,San Francisco,CA,94110,03/27/2014,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Mission,"(37.751372010798804, -122.41947852355283)",POINT (-122.41948 37.751373),53,3,2,20,19,4,7,2,28859,,,2,,,53
M191073,400 Block Of Vidal  Drive,San Francisco,CA,94132,05/20/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.716714019105574, -122.48478445457852)",POINT (-122.48479 37.716713),42,10,8,16,14,8,4,1,64,,,2,,,42
M180612,1400 Block Of Revere  Avenue,San Francisco,CA,94124,03/05/2018,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.73007441234475, -122.38735536152461)",POINT (-122.38735 37.730076),86,2,9,1,1,3,8,10,58,,,2,,,86
M160216,700 Block Of 20th  Avenue,San Francisco,CA,94121,01/21/2016,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.77374783406755, -122.47890432312936)",POINT (-122.478905 37.773746),8,8,4,29,26,6,2,11,55,,,1,,,8
M131395,3400 Block Of San Bruno  Avenue,San Francisco,CA,94134,07/22/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,10,Visitacion Valley,"(37.71820623175578, -122.40020390188458)",POINT (-122.40021 37.718204),91,9,9,40,39,7,8,10,309,,,2,,,91
M182042,1300 Block Of Grant  Avenue,San Francisco,CA,94133,07/09/2018,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.799239992319826, -122.40730081839952)",POINT (-122.4073 37.79924),106,6,3,23,23,1,10,3,308,,,2,,23,106
M162646,1400 Block Of 32nd  Avenue,San Francisco,CA,94122,08/16/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.76015220912521, -122.4908586578125)",POINT (-122.49086 37.76015),39,10,7,35,35,8,3,1,56,,,1,,,39
M182540,300 Block Of Dolores  Street,San Francisco,CA,94110,09/05/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.763501459666934, -122.42635942504054)",POINT (-122.42636 37.7635),37,3,5,5,3,4,5,8,28859,,,1,,,37
M172759,0 Block Of 06th  Street,San Francisco,CA,,11/03/2017,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.7811846577752, -122.40897705869108)",POINT (-122.40897 37.781185),32,5,10,34,34,2,9,14,28853,7,1,2,1,6,32
M140857,2900 Block Of Pine  Street,San Francisco,CA,94115,04/18/2014,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,2,Presidio Heights,"(37.786585913084835, -122.4443841360445)",POINT (-122.44438 37.786587),103,8,6,31,31,6,1,15,29490,,,1,,,103
M132572,1400 Block Of Jones  Street,San Francisco,CA,94109,12/30/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,3,Nob Hill,"(37.79454898069202, -122.41473663178827)",POINT (-122.414734 37.794548),16,6,3,21,21,1,10,5,28857,,,1,,,16
M141658,400 Block Of Noe  Street,San Francisco,CA,94114,07/24/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.762219359339575, -122.43291026686241)",POINT (-122.43291 37.76222),38,3,5,5,3,4,5,15,28862,,,1,,1,38
M170618,500 Block Of Arch  Street,San Francisco,CA,94132,03/09/2017,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.720666866558304, -122.46716898594)",POINT (-122.46717 37.720665),64,10,1,24,24,8,6,9,64,,,2,,,64
M111999,800 Block Of York  Street,San Francisco,CA,94110,12/05/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.75847210607483, -122.408728848)",POINT (-122.40873 37.758472),53,3,2,20,19,4,7,2,28859,,,2,,,53
M171788,300 Block Of Edna  Street,San Francisco,CA,94112,07/13/2017,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,West of Twin Peaks,"(37.72948782173703, -122.4465664561851)",POINT (-122.44656 37.72949),95,9,8,41,40,7,4,9,28861,,,1,,,95
M140019,1300 Block Of Page  Street,San Francisco,CA,94117,02/06/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,02/03/2017,5,Haight Ashbury,"(37.77146457776444, -122.44301201482678)",POINT (-122.44301 37.771465),112,7,11,3,9,5,11,15,29492,,,1,,,112
M151136,400 Block Of Fell  Street,San Francisco,CA,94102,05/08/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.77563925641245, -122.42519749036856)",POINT (-122.42519 37.77564),22,4,11,9,10,9,11,7,28852,,,1,,,22
M222201,100 Block Of Girard  Street,San Francisco,CA,94134,12/22/2022,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,"(37.730376135010886, -122.40583757817497)",POINT (-122.40584 37.730377),91,2,2,25,28,3,7,10,309,,,2,,,91
M211163,1700 Block Of Eddy  Street,San Francisco,CA,94115,08/13/2021,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,"(37.78090555979684, -122.43643816158983)",POINT (-122.43644 37.780907),97,4,11,39,41,5,11,15,29490,,,2,,,97
M160670,2400 Block Of Filbert  Street,San Francisco,CA,94123,02/22/2016,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,2,Marina,"(37.797498072989264, -122.43978901040049)",POINT (-122.43979 37.797497),14,4,6,13,17,9,1,13,57,,,1,,,14
M170785,1400 Block Of Castro  Street,San Francisco,CA,94114,03/31/2017,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,"(37.75009536730551, -122.43396780258794)",POINT (-122.43397 37.750095),84,3,5,22,22,4,5,2,28862,,,1,,,84
M151576,1200 Block Of Waller  Street,San Francisco,CA,94117,06/25/2015,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,"(37.76939061549866, -122.44428371161996)",POINT (-122.44428 37.76939),25,7,11,3,9,5,11,15,29492,,,1,,,112
M120570,600 Block Of Connecticut  Street,San Francisco,CA,94107,04/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,10,Potrero Hill,"(37.75869240730312, -122.39712607831707)",POINT (-122.397125 37.758694),54,2,9,26,29,3,8,10,28856,,,2,,,54
M152698,400 Block Of Rolph  Street,San Francisco,CA,94112,10/05/2015,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,"(37.712289034079014, -122.43383013774046)",POINT (-122.43383 37.712288),58,9,1,7,5,7,6,9,28861,,,2,,,58
M140613,3200 Block Of 21st  Street,San Francisco,CA,94110,03/28/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.75695875526591, -122.42017472079435)",POINT (-122.42017 37.756958),53,3,2,20,19,4,7,2,28859,,,2,,,53
M162377,1000 Block Of Hampshire  Street,San Francisco,CA,94110,07/21/2016,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,9,Potrero Hill,"(37.75530756190922, -122.4075252147153)",POINT (-122.407524 37.755306),53,3,2,20,19,4,7,10,28859,,,2,,,53
M193216,0 Block Of 09th  Street,San Francisco,CA,94103,12/11/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.77710577426984, -122.41580613392566)",POINT (-122.41581 37.777107),32,5,10,34,34,2,9,8,28853,7,1,2,1,,32
M172694,3800 Block Of Folsom  Street,San Francisco,CA,94110,10/30/2017,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.73864787876056, -122.41333729244036)",POINT (-122.41334 37.738647),83,9,2,2,2,7,7,10,28859,,,1,,,83
M152566,600 Block Of Jackson  Street,San Francisco,CA,94133,09/22/2015,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Chinatown,"(37.79616656469418, -122.405502815343)",POINT (-122.4055 37.796165),104,6,3,6,4,1,10,3,28857,,,2,,5,104
M170984,300 Block Of Foote  Avenue,San Francisco,CA,94112,04/14/2017,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,06/04/2022,11,Outer Mission,"(37.715581041347896, -122.44843101865013)",POINT (-122.44843 37.71558),66,9,1,28,25,7,6,9,28861,,,2,,,66
M120490,300 Block Of Prentiss  Street,San Francisco,CA,94110,03/09/2012,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.73897723752681, -122.41205842064791)",POINT (-122.412056 37.738976),83,9,2,2,2,7,7,10,28859,,,1,,,83
M162730,700 Block Of Shields  Street,San Francisco,CA,94132,08/29/2016,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.71789115229917, -122.4693893805113)",POINT (-122.46939 37.71789),65,10,1,24,24,8,6,9,64,,,2,,,65
M120695,600 Block Of Shotwell  Street,San Francisco,CA,94110,05/11/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.75803132206345, -122.41570274848782)",POINT (-122.4157 37.75803),53,3,2,20,19,4,7,2,28859,,,2,,15,53
M183099,3600 Block Of 19th  Street,San Francisco,CA,94110,11/06/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Mission,"(37.75986156816818, -122.42539175058236)",POINT (-122.42539 37.75986),37,3,5,20,19,4,5,2,28859,,,1,,,37
M171673,3100 Block Of Broderick  Street,San Francisco,CA,94123,06/29/2017,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/28/2022,2,Marina,"(37.799277858965176, -122.44441730425876)",POINT (-122.44442 37.79928),17,4,6,13,17,9,1,13,57,,,1,,,17
M160315,700 Block Of Gonzalez  Drive,San Francisco,CA,94132,02/05/2016,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.71746528654667, -122.48062777506037)",POINT (-122.48063 37.717464),42,10,8,16,14,8,4,1,64,,,2,,,42
M183285,500 Block Of Capitol  Avenue,San Francisco,CA,94112,12/11/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.71533314379774, -122.45905049684157)",POINT (-122.45905 37.715332),81,10,1,24,24,8,6,9,28861,,,2,,8,81
M180242,1400 Block Of Newcomb  Avenue,San Francisco,CA,94124,01/30/2018,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.73363697553819, -122.3869775807631)",POINT (-122.38698 37.73364),86,2,9,1,1,3,8,10,58,,,2,,,86
M220706,3100 Block Of Mission  Street,San Francisco,CA,94110,05/05/2022,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.74588889026965, -122.41969544030887)",POINT (-122.41969 37.745888),83,9,2,2,2,7,7,2,28859,,,1,,,83
M200120,600 Block Of Mission  Street,San Francisco,CA,94105,01/16/2020,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Financial District/South Beach,"(37.78654993375325, -122.40164346341234)",POINT (-122.40164 37.78655),32,1,10,8,6,2,9,12,28855,4,,1,,,32
M220138,1000 Block Of Hyde  Street,San Francisco,CA,94109,01/28/2022,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.7905091656581, -122.41729806851642)",POINT (-122.4173 37.79051),16,6,3,21,21,1,10,13,28858,,,1,,,16
M153131,1000 Block Of Vicente  Street,San Francisco,CA,94116,11/12/2015,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.73920663172813, -122.47810913777269)",POINT (-122.47811 37.73921),40,10,7,35,35,8,3,1,29491,,,1,,,40
M221316,1300 Block Of Market  Street,San Francisco,CA,94102,08/16/2022,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,"(37.777044489388786, -122.41693056537846)",POINT (-122.41693 37.777046),21,5,10,36,36,2,9,7,28852,8,1,2,1,,21
M161148,1400 Block Of 15th  Street,San Francisco,CA,94103,04/04/2016,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,9,Mission,"(37.76683835961851, -122.4170969967172)",POINT (-122.4171 37.766838),53,3,2,20,19,4,7,8,28853,,,2,,14,53
M221911,1000 Block Of Bush  Street,San Francisco,CA,94109,10/27/2022,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.789424585381944, -122.41455015776054)",POINT (-122.41455 37.789425),50,6,3,21,21,1,10,5,28858,,,2,,,50
M210341,500 Block Of Leavenworth  Street,San Francisco,CA,94109,03/11/2021,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.786051146579986, -122.41471192848003)",POINT (-122.41471 37.786053),20,5,10,36,36,10,9,13,28852,,1,2,1,,20
M162907,700 Block Of 20th  Avenue,San Francisco,CA,94121,09/19/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/07/2021,1,Outer Richmond,"(37.77374783406755, -122.47890432312936)",POINT (-122.478905 37.773746),8,8,4,29,26,6,2,11,55,,,1,,,8
M120920,2600 Block Of Ortega  Street,San Francisco,CA,94122,06/19/2012,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.751686127022175, -122.49188115127865)",POINT (-122.49188 37.751686),39,10,7,35,35,8,3,1,29491,,,1,,,39
M181929,1600 Block Of Cabrillo  Street,San Francisco,CA,94121,06/25/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.774803422706526, -122.47629026125252)",POINT (-122.47629 37.774803),5,8,4,29,26,6,2,11,55,,,1,,,5
M210004,600 Block Of Bush  Street,San Francisco,CA,94108,01/05/2021,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Financial District/South Beach,"(37.79021101781354, -122.40837826719323)",POINT (-122.40838 37.79021),16,6,3,8,6,1,10,5,28857,5,,2,,,19
M221660,1100 Block Of Steiner  Street,San Francisco,CA,94115,09/28/2022,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,"(37.7798206394418, -122.4336902418464)",POINT (-122.43369 37.77982),97,4,11,39,41,9,11,15,29490,,,2,,,97
M211453,800 Block Of 44th  Avenue,San Francisco,CA,94121,10/05/2021,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.772572789993916, -122.50461230245017)",POINT (-122.504616 37.77257),8,8,4,29,26,6,2,11,55,,,1,,,8
M181033,2100 Block Of Taylor  Street,San Francisco,CA,94133,03/30/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Russian Hill,"(37.802154866057435, -122.4145867721685)",POINT (-122.41459 37.802155),107,6,3,32,32,1,10,5,308,,,1,,,107
M170585,300 Block Of Union  Street,San Francisco,CA,94133,03/16/2017,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.80098565323301, -122.4048348547501)",POINT (-122.40484 37.800987),18,6,3,23,23,1,10,3,308,,,1,,,18
M130181,600 Block Of Bush  Street,San Francisco,CA,94108,01/31/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.79029862160254, -122.40768471833039)",POINT (-122.407684 37.7903),16,6,3,21,21,1,10,5,28857,5,,1,,,16
M141321,2400 Block Of 28th  Avenue,San Francisco,CA,94116,06/26/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.74169202151761, -122.48527004792754)",POINT (-122.48527 37.74169),40,10,7,35,35,8,3,1,29491,,,1,,,40
M160862,400 Block Of Ofarrell  Street,San Francisco,CA,94102,03/08/2016,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78594458144488, -122.4117365460979)",POINT (-122.411736 37.785946),20,5,10,36,36,10,9,14,28852,6,1,2,1,,20
M131915,100 Block Of Farallones  Street,San Francisco,CA,94112,09/30/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.714066041144434, -122.45754840473806)",POINT (-122.45755 37.714066),81,10,1,24,24,8,6,9,28861,,,2,,8,81
M142413,200 Block Of Victoria  Street,San Francisco,CA,94132,10/30/2014,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.71520230050068, -122.46531039263611)",POINT (-122.46531 37.715202),65,10,1,24,24,8,6,9,64,,,2,,,65
M140143,400 Block Of 25th  Avenue,San Francisco,CA,94121,01/23/2014,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,,1,Outer Richmond,"(37.78105903788214, -122.48480325881422)",POINT (-122.4848 37.78106),8,8,4,29,26,6,2,11,55,,,2,,,8
M131706,900 Block Of Edinburgh  Street,San Francisco,CA,94112,08/27/2013,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,"(37.715134206409665, -122.43659352878277)",POINT (-122.43659 37.715134),90,9,1,7,5,7,6,9,28861,,,2,,,90
M172489,500 Block Of Capp  Street,San Francisco,CA,94110,10/10/2017,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.757899602868584, -122.4178883027015)",POINT (-122.417885 37.7579),53,3,2,20,19,4,7,2,28859,,,2,,15,53
M210278,3200 Block Of 26th  Street,San Francisco,CA,94110,03/02/2021,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.74922201228286, -122.41512491547307)",POINT (-122.41512 37.74922),53,3,2,20,19,4,7,2,28859,,,2,,,53
M121971,700 Block Of Castro  Street,San Francisco,CA,94114,10/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,8,Castro/Upper Market,"(37.757286724538986, -122.43465958061282)",POINT (-122.43466 37.757286),115,3,5,5,3,4,5,2,28862,,,1,,,115
M142319,600 Block Of Alvarado  Street,San Francisco,CA,94114,10/21/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,"(37.75360638747306, -122.43541993042383)",POINT (-122.43542 37.753605),84,3,5,22,22,4,5,2,28862,,,1,,,84
M181567,1900 Block Of Green  Street,San Francisco,CA,94123,05/23/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,"(37.79667900890899, -122.43119323679757)",POINT (-122.43119 37.79668),15,4,6,13,17,9,1,13,57,,,1,,,15
M200490,2000 Block Of 15th  Street,San Francisco,CA,94114,03/05/2020,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.766038397371105, -122.43037525948405)",POINT (-122.430374 37.766037),37,3,5,5,3,4,5,8,28862,9,,1,,,37
M220206,1100 Block Of Mission  Street,San Francisco,CA,94103,02/11/2022,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.77775137475284, -122.41278551996157)",POINT (-122.41279 37.777752),32,1,10,34,34,2,9,8,28853,7,1,2,1,6,32
M221417,2900 Block Of 21st  Street,San Francisco,CA,94110,08/30/2022,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Mission,"(37.757396495415186, -122.4128974483718)",POINT (-122.412895 37.757397),53,3,2,20,19,4,7,2,28859,,,2,,,53
M131825,2800 Block Of 23rd  Street,San Francisco,CA,94110,09/13/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Mission,"(37.754369520104355, -122.40973664211526)",POINT (-122.40974 37.754368),53,3,2,20,19,4,7,2,28859,,,2,,,53
M130746,100 Block Of Eddy  Street,San Francisco,CA,94102,04/22/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.78424514350671, -122.41013040140624)",POINT (-122.41013 37.784245),20,5,10,36,36,10,9,14,28852,6,1,2,1,18,20
